pairID,sentenceID,sentenceType,homophoneID,version,m1,word,condition,dummy
1409,301,nonpun,61,b,doubling,business,5,1
1421,304,nonpun,64,b,chief,tribe,5,1
1433,307,nonpun,67,b,insider,lot,5,1
1445,311,nonpun,71,b,presents,christmas,5,1
1457,315,nonpun,75,b,see,able,5,1
1469,317,nonpun,77,b,sauce,ice,5,1
6,2,pun,2,a,tooth,dentist,6,1
18,4,pun,4,a,heir,used,6,1
30,5,pun,5,a,clothing,opening,6,1
42,7,pun,7,a,perches,necessary,6,1
54,10,pun,10,a,stealer,cutlery,6,1
66,11,pun,11,a,wicker,knew,6,1
78,14,pun,14,a,caesars,brutus',6,1
90,17,pun,17,a,flea,store,6,1
102,19,pun,19,a,salivation,chronicles,6,1
114,21,pun,21,a,braille,still,6,1
126,22,pun,22,a,sperm,child,6,1
138,25,pun,25,a,bonus,labored,6,1
150,27,pun,27,a,screaming,like,6,1
162,28,pun,28,a,ohms,sherlock,6,1
174,31,pun,31,a,latte,time,6,1
186,33,pun,33,a,tryst,meeting,6,1
198,35,pun,35,a,leafing,trees,6,1
210,37,pun,37,a,tolkien,kept,6,1
222,39,pun,39,a,raven,people,6,1
234,41,pun,41,a,shave,not,6,1
246,43,pun,43,a,irrigation,constant,6,1
258,45,pun,45,a,fuchsia,past,6,1
270,48,pun,48,a,eire,time,6,1
282,51,pun,51,a,bean,coffee,6,1
294,53,pun,53,a,watt,out,6,1
306,56,pun,56,a,leg,passengers,6,1
318,58,pun,58,a,dramatic,retired,6,1
330,59,pun,59,a,grammatic,disorder,6,1
342,62,pun,62,a,prism,stole,6,1
354,63,pun,63,a,fridge,water,6,1
366,65,pun,65,a,revolution,year's,6,1
378,67,pun,67,a,incisor,trading,6,1
390,69,pun,69,a,glittering,arrested,6,1
402,71,pun,71,a,presence,people's,6,1
414,74,pun,74,a,ream,quality,6,1
426,76,pun,76,a,author,reading,6,1
438,79,pun,79,a,espresso,italians,6,1
450,80,pun,80,a,scents,common,6,1
462,83,pun,3,b,sillier,look,6,1
474,84,pun,4,b,hair,addition,6,1
486,86,pun,6,b,ambulance,chauffeur,6,1
498,89,pun,9,b,mass,algebra,6,1
510,91,pun,11,b,wicked,pranked,6,1
522,93,pun,13,b,world,gets,6,1
534,95,pun,15,b,lunch,like,6,1
546,99,pun,19,b,salvation,bell,6,1
558,100,pun,20,b,office,day,6,1
570,102,pun,22,b,spur,x,6,1
582,103,pun,23,b,crime,washing,6,1
594,106,pun,26,b,habit,the,6,1
606,107,pun,27,b,screening,private,6,1
618,110,pun,30,b,temper,not,6,1
630,112,pun,32,b,liable,bad,6,1
642,114,pun,34,b,profane,language,6,1
654,116,pun,36,b,lambs,sweet,6,1
666,117,pun,37,b,talking,said,6,1
678,120,pun,40,b,alcohol,battery,6,1
690,122,pun,42,b,aching,heart,6,1
702,125,pun,45,b,future,new,6,1
714,127,pun,47,b,how's,estate,6,1
726,129,pun,49,b,help,learn,6,1
738,132,pun,52,b,order,perfume,6,1
750,135,pun,55,b,crack,get,6,1
762,137,pun,57,b,decay,causes,6,1
774,139,pun,59,b,traumatic,felt,6,1
786,140,pun,60,b,hostile,environment,6,1
798,142,pun,62,b,prison,state,6,1
810,145,pun,65,b,resolution,went,6,1
822,146,pun,66,b,pants,called,6,1
834,148,pun,68,b,minds,city,6,1
846,149,pun,69,b,littering,fined,6,1
858,153,pun,73,b,destruction,silverware,6,1
870,155,pun,75,b,see,get,6,1
882,157,pun,77,b,sauce,cranberry,6,1
894,160,pun,80,b,sense,women,6,1
906,161,nonpun,1,a,lion,company,6,1
918,165,nonpun,5,a,clothing,food,6,1
930,168,nonpun,8,a,reword,reworded,6,1
942,172,nonpun,12,a,spatial,build,6,1
954,175,nonpun,15,a,launch,took,6,1
966,179,nonpun,19,a,salivation,carpet,6,1
978,184,nonpun,24,a,epoch,race,6,1
990,186,nonpun,26,a,hobbit,rings,6,1
1002,189,nonpun,29,a,kant,philosopher,6,1
1014,192,nonpun,32,a,libel,movie,6,1
1026,195,nonpun,35,a,leafing,pages,6,1
1038,199,nonpun,39,a,raven,large,6,1
1050,201,nonpun,41,a,shave,growing,6,1
1062,203,nonpun,43,a,irrigation,water,6,1
1074,207,nonpun,47,a,house,corner,6,1
1086,211,nonpun,51,a,bean,eat,6,1
1098,213,nonpun,53,a,watt,60-watt,6,1
1110,216,nonpun,56,a,leg,legs,6,1
1122,221,nonpun,61,a,dublin,capital,6,1
1134,224,nonpun,64,a,thief,airport,6,1
1146,227,nonpun,67,a,incisor,meat,6,1
1158,230,nonpun,70,a,altitude,feet,6,1
1170,234,nonpun,74,a,ream,paper,6,1
1182,237,nonpun,77,a,source,not,6,1
1194,240,nonpun,80,a,scents,relaxes,6,1
1206,244,nonpun,4,b,hair,found,6,1
1218,247,nonpun,7,b,purchase,decided,6,1
1230,250,nonpun,10,b,steeler,steel,6,1
1242,254,nonpun,14,b,scissors,use,6,1
1254,258,nonpun,18,b,feelings,strong,6,1
1266,261,nonpun,21,b,bail,release,6,1
1278,263,nonpun,23,b,crime,dealing,6,1
1290,268,nonpun,28,b,holmes,like,6,1
1302,272,nonpun,32,b,liable,contracts,6,1
1314,274,nonpun,34,b,profane,language,6,1
1326,278,nonpun,38,b,magnet,holds,6,1
1338,281,nonpun,41,b,slave,late,6,1
1350,284,nonpun,44,b,ante,buy,6,1
1362,288,nonpun,48,b,fire,sat,6,1
1374,291,nonpun,51,b,been,time,6,1
1386,295,nonpun,55,b,crack,glass,6,1
1398,297,nonpun,57,b,decay,hygiene,6,1
1410,301,nonpun,61,b,doubling,makes,6,1
1422,304,nonpun,64,b,chief,known,6,1
1434,307,nonpun,67,b,insider,trouble,6,1
1446,312,nonpun,72,b,next,time,6,1
1458,315,nonpun,75,b,see,clearly,6,1
1470,317,nonpun,77,b,sauce,cream,6,1
7,2,pun,2,a,tooth,tell,7,1
19,4,pun,4,a,heir,money,7,1
31,5,pun,5,a,clothing,times,7,1
43,8,pun,8,a,reword,pun,7,1
55,10,pun,10,a,stealer,leaving,7,1
67,11,pun,11,a,wicker,sense,7,1
79,14,pun,14,a,caesars,mother,7,1
91,17,pun,17,a,flea,buy,7,1
103,19,pun,19,a,salivation,birth,7,1
115,21,pun,21,a,braille,hope,7,1
127,22,pun,22,a,sperm,just,7,1
139,25,pun,25,a,bonus,hard,7,1
151,27,pun,27,a,screaming,latest,7,1
163,29,pun,29,a,kant,need,7,1
175,31,pun,31,a,latte,coffee,7,1
187,33,pun,33,a,tryst,lovers,7,1
199,36,pun,36,a,yams,just,7,1
211,37,pun,37,a,tolkien,dreaming,7,1
223,39,pun,39,a,raven,think,7,1
235,41,pun,41,a,shave,tolerate,7,1
247,44,pun,44,a,auntie,uncles,7,1
259,45,pun,45,a,fuchsia,rely,7,1
271,48,pun,48,a,eire,vacationing,7,1
283,51,pun,51,a,bean,perks,7,1
295,53,pun,53,a,watt,lights,7,1
307,56,pun,56,a,leg,suffer,7,1
319,58,pun,58,a,dramatic,post,7,1
331,60,pun,60,a,hosta,garden,7,1
343,62,pun,62,a,prism,colleague's,7,1
355,63,pun,63,a,fridge,under,7,1
367,66,pun,66,a,plants,twin,7,1
379,68,pun,68,a,mimes,quietest,7,1
391,69,pun,69,a,glittering,being,7,1
403,72,pun,72,a,necks,vampires,7,1
415,74,pun,74,a,ream,copy,7,1
427,76,pun,76,a,author,class,7,1
439,79,pun,79,a,espresso,good,7,1
451,81,pun,1,b,line,circus,7,1
463,83,pun,3,b,sillier,ridiculous,7,1
475,84,pun,4,b,hair,house,7,1
487,86,pun,6,b,ambulance,driver,7,1
499,89,pun,9,b,mass,class,7,1
511,91,pun,11,b,wicked,friends,7,1
523,93,pun,13,b,world,take,7,1
535,96,pun,16,b,blue,flower,7,1
547,99,pun,19,b,salvation,bark,7,1
559,101,pun,21,b,bail,even,7,1
571,102,pun,22,b,spur,y,7,1
583,103,pun,23,b,crime,hands,7,1
595,106,pun,26,b,habit,lord,7,1
607,108,pun,28,b,holmes,like,7,1
619,110,pun,30,b,temper,allowed,7,1
631,112,pun,32,b,liable,things,7,1
643,115,pun,35,b,leaving,john,7,1
655,116,pun,36,b,lambs,potatoes,7,1
667,117,pun,37,b,talking,i'd,7,1
679,120,pun,40,b,alcohol,problem,7,1
691,122,pun,42,b,aching,starts,7,1
703,125,pun,45,b,future,years,7,1
715,127,pun,47,b,how's,agent,7,1
727,129,pun,49,b,help,ski,7,1
739,132,pun,52,b,order,bottle,7,1
751,135,pun,55,b,crack,up,7,1
763,137,pun,57,b,decay,horrible,7,1
775,139,pun,59,b,traumatic,odd,7,1
787,141,pun,61,b,doubling,irish,7,1
799,143,pun,63,b,bridge,plumber,7,1
811,145,pun,65,b,resolution,orbit,7,1
823,146,pun,66,b,pants,business,7,1
835,148,pun,68,b,minds,newspapers,7,1
847,150,pun,70,b,attitude,become,7,1
859,153,pun,73,b,destruction,weapons,7,1
871,156,pun,76,b,offer,made,7,1
883,158,pun,78,b,pays,use,7,1
895,160,pun,80,b,sense,wear,7,1
907,162,nonpun,2,a,tooth,dentist,7,1
919,165,nonpun,5,a,clothing,basic,7,1
931,168,nonpun,8,a,reword,speech,7,1
943,172,nonpun,12,a,spatial,house,7,1
955,175,nonpun,15,a,launch,place,7,1
967,180,nonpun,20,a,orifice,mouth,7,1
979,184,nonpun,24,a,epoch,began,7,1
991,186,nonpun,26,a,hobbit,hobbits,7,1
1003,190,nonpun,30,a,tamper,barista,7,1
1015,192,nonpun,32,a,libel,star,7,1
1027,195,nonpun,35,a,leafing,old,7,1
1039,199,nonpun,39,a,raven,black,7,1
1051,201,nonpun,41,a,shave,long,7,1
1063,203,nonpun,43,a,irrigation,land,7,1
1075,208,nonpun,48,a,eire,former,7,1
1087,211,nonpun,51,a,bean,lima,7,1
1099,213,nonpun,53,a,watt,light,7,1
1111,217,nonpun,57,a,decade,pretty,7,1
1123,221,nonpun,61,a,dublin,ireland,7,1
1135,225,nonpun,65,a,revolution,industrial,7,1
1147,227,nonpun,67,a,incisor,strong,7,1
1159,231,nonpun,71,a,presence,general,7,1
1171,234,nonpun,74,a,ream,week,7,1
1183,237,nonpun,77,a,source,having,7,1
1195,241,nonpun,1,b,line,notebook,7,1
1207,244,nonpun,4,b,hair,cat,7,1
1219,247,nonpun,7,b,purchase,new,7,1
1231,251,nonpun,11,b,wicked,man,7,1
1243,254,nonpun,14,b,scissors,cut,7,1
1255,258,nonpun,18,b,feelings,criticism,7,1
1267,261,nonpun,21,b,bail,jail ,7,1
1279,264,nonpun,24,b,pock,smallpox,7,1
1291,268,nonpun,28,b,holmes,reading,7,1
1303,272,nonpun,32,b,liable,state,7,1
1315,275,nonpun,35,b,leaving,work,7,1
1327,278,nonpun,38,b,magnet,paper,7,1
1339,281,nonpun,41,b,slave,holiday,7,1
1351,284,nonpun,44,b,ante,house,7,1
1363,288,nonpun,48,b,fire,keep,7,1
1375,291,nonpun,51,b,been,saw,7,1
1387,296,nonpun,56,b,lag,communications,7,1
1399,298,nonpun,58,b,traumatic,car,7,1
1411,301,nonpun,61,b,doubling,year,7,1
1423,304,nonpun,64,b,chief,chief ,7,1
1435,308,nonpun,68,b,minds,great,7,1
1447,312,nonpun,72,b,next,late,7,1
1459,315,nonpun,75,b,see,getting,7,1
1471,318,nonpun,78,b,pays,company,7,1
8,2,pun,2,a,tooth,patient,8,1
20,4,pun,4,a,heir,inherited,8,1
32,6,pun,6,a,ambiance,paramedic,8,1
44,9,pun,9,a,math,rubber,8,1
56,10,pun,10,a,stealer,clue,8,1
68,11,pun,11,a,wicker,humor,8,1
80,14,pun,14,a,caesars,cautioned,8,1
92,17,pun,17,a,flea,dog,8,1
104,19,pun,19,a,salivation,army,8,1
116,21,pun,21,a,braille,out,8,1
128,22,pun,22,a,sperm,moment,8,1
140,25,pun,25,a,bonus,worked,8,1
152,27,pun,27,a,screaming,horror,8,1
164,29,pun,29,a,kant,philosophy,8,1
176,31,pun,31,a,latte,shop,8,1
188,33,pun,33,a,tryst,plot,8,1
200,36,pun,36,a,yams,time,8,1
212,37,pun,37,a,tolkien,written,8,1
224,39,pun,39,a,raven,edgar,8,1
236,41,pun,41,a,shave,beards,8,1
248,44,pun,44,a,auntie,bet,8,1
260,46,pun,46,a,till,organic,8,1
272,48,pun,48,a,eire,ireland,8,1
284,51,pun,51,a,bean,those,8,1
296,53,pun,53,a,watt,thanks,8,1
308,56,pun,56,a,leg,jet,8,1
320,58,pun,58,a,dramatic,stress,8,1
332,60,pun,60,a,hosta,club,8,1
344,62,pun,62,a,prism,bifocals,8,1
356,64,pun,64,a,thief,robber,8,1
368,66,pun,66,a,plants,girls,8,1
380,68,pun,68,a,mimes,burglars,8,1
392,69,pun,69,a,glittering,suspiciously,8,1
404,72,pun,72,a,necks,looking,8,1
416,74,pun,74,a,ream,paper,8,1
428,76,pun,76,a,author,made,8,1
440,79,pun,79,a,espresso,making,8,1
452,81,pun,1,b,line,truck,8,1
464,83,pun,3,b,sillier,symmetrical,8,1
476,84,pun,4,b,hair,extension,8,1
488,87,pun,7,b,purchase,pet,8,1
500,89,pun,9,b,mass,weapon,8,1
512,91,pun,11,b,wicked,getting,8,1
524,93,pun,13,b,world,turn,8,1
536,96,pun,16,b,blue,show,8,1
548,99,pun,19,b,salvation,kennel,8,1
560,101,pun,21,b,bail,ashley,8,1
572,102,pun,22,b,spur,chromosome,8,1
584,104,pun,24,b,pock,grandparents,8,1
596,106,pun,26,b,habit,rings,8,1
608,108,pun,28,b,holmes,stay,8,1
620,110,pun,30,b,temper,make,8,1
632,112,pun,32,b,liable,sue,8,1
644,115,pun,35,b,leaving,plans,8,1
656,116,pun,36,b,lambs,called,8,1
668,117,pun,37,b,talking,sleep,8,1
680,120,pun,40,b,alcohol,went,8,1
692,122,pun,42,b,aching,clay,8,1
704,125,pun,45,b,future,resolution,8,1
716,127,pun,47,b,how's,said,8,1
728,129,pun,49,b,help,lot,8,1
740,132,pun,52,b,order,out,8,1
752,135,pun,55,b,crack,work,8,1
764,137,pun,57,b,decay,tooth,8,1
776,139,pun,59,b,traumatic,being,8,1
788,141,pun,61,b,doubling,rich,8,1
800,143,pun,63,b,bridge,explained,8,1
812,145,pun,65,b,resolution,january,8,1
824,146,pun,66,b,pants,sisterhood,8,1
836,148,pun,68,b,minds,called,8,1
848,150,pun,70,b,attitude,pilot,8,1
860,153,pun,73,b,destruction,mass,8,1
872,156,pun,76,b,offer,mario,8,1
884,158,pun,78,b,pays,glue,8,1
896,160,pun,80,b,sense,$20000,8,1
908,162,nonpun,2,a,tooth,examines,8,1
920,165,nonpun,5,a,clothing,necessities,8,1
932,168,nonpun,8,a,reword,advisors,8,1
944,172,nonpun,12,a,spatial,plans,8,1
956,175,nonpun,15,a,launch,morning,8,1
968,181,nonpun,21,a,braille,reads,8,1
980,184,nonpun,24,a,epoch,new,8,1
992,187,nonpun,27,a,screaming,started,8,1
1004,190,nonpun,30,a,tamper,used,8,1
1016,193,nonpun,33,a,tryst,lovers,8,1
1028,195,nonpun,35,a,leafing,book,8,1
1040,199,nonpun,39,a,raven,bird,8,1
1052,201,nonpun,41,a,shave,need,8,1
1064,203,nonpun,43,a,irrigation,soil,8,1
1076,208,nonpun,48,a,eire,name,8,1
1088,211,nonpun,51,a,bean,beans,8,1
1100,213,nonpun,53,a,watt,bulb,8,1
1112,217,nonpun,57,a,decade,long,8,1
1124,222,nonpun,62,a,prism,prisms,8,1
1136,225,nonpun,65,a,revolution,changed,8,1
1148,227,nonpun,67,a,incisor,incisors,8,1
1160,231,nonpun,71,a,presence,great,8,1
1172,235,nonpun,75,a,seize,seized,8,1
1184,237,nonpun,77,a,source,enough,8,1
1196,241,nonpun,1,b,line,thin,8,1
1208,244,nonpun,4,b,hair,food,8,1
1220,247,nonpun,7,b,purchase,car,8,1
1232,251,nonpun,11,b,wicked,took,8,1
1244,254,nonpun,14,b,scissors,people's,8,1
1256,258,nonpun,18,b,feelings,hurt,8,1
1268,262,nonpun,22,b,spur,boss,8,1
1280,264,nonpun,24,b,pock,left,8,1
1292,268,nonpun,28,b,holmes,sherlock,8,1
1304,272,nonpun,32,b,liable,tenants,8,1
1316,275,nonpun,35,b,leaving,right,8,1
1328,278,nonpun,38,b,magnet,clips,8,1
1340,281,nonpun,41,b,slave,driver,8,1
1352,284,nonpun,44,b,ante,owner,8,1
1364,288,nonpun,48,b,fire,warm,8,1
1376,292,nonpun,52,b,order,arranged,8,1
1388,296,nonpun,56,b,lag,not,8,1
1400,298,nonpun,58,b,traumatic,accident,8,1
1412,302,nonpun,62,b,prison,sent,8,1
1424,305,nonpun,65,b,resolution,admired,8,1
1436,308,nonpun,68,b,minds,think,8,1
1448,312,nonpun,72,b,next,you'll,8,1
1460,315,nonpun,75,b,see,glasses,8,1
1472,318,nonpun,78,b,pays,employees,8,1
9,2,pun,2,a,tooth,whole,9,1
21,4,pun,4,a,heir,late,9,1
33,6,pun,6,a,ambiance,got,9,1
45,9,pun,9,a,math,band,9,1
57,10,pun,10,a,stealer,called,9,1
69,12,pun,12,a,spatial,aliens,9,1
81,14,pun,14,a,caesars,not,9,1
93,17,pun,17,a,flea,get,9,1
105,20,pun,20,a,orifice,dentists,9,1
117,22,pun,22,a,sperm,even,9,1
129,22,pun,22,a,sperm,decision,9,1
141,25,pun,25,a,bonus,fingers,9,1
153,27,pun,27,a,screaming,movie,9,1
165,29,pun,29,a,kant,homework,9,1
177,31,pun,31,a,latte,you'll,9,1
189,34,pun,34,a,propane,inflammatory,9,1
201,36,pun,36,a,yams,thanksgiving,9,1
213,37,pun,37,a,tolkien,lord,9,1
225,39,pun,39,a,raven,allan,9,1
237,41,pun,41,a,shave,mustaches,9,1
249,44,pun,44,a,auntie,get,9,1
261,46,pun,46,a,till,farms,9,1
273,48,pun,48,a,eire,walking,9,1
285,51,pun,51,a,bean,lucky,9,1
297,54,pun,54,a,pest,children,9,1
309,57,pun,57,a,decade,ten,9,1
321,58,pun,58,a,dramatic,disorder,9,1
333,60,pun,60,a,hosta,visited,9,1
345,62,pun,62,a,prism,sentenced,9,1
357,64,pun,64,a,thief,baron,9,1
369,66,pun,66,a,plants,rented,9,1
381,68,pun,68,a,mimes,history,9,1
393,69,pun,69,a,glittering,high,9,1
405,72,pun,72,a,necks,victim,9,1
417,74,pun,74,a,ream,money,9,1
429,76,pun,76,a,author,refuse,9,1
441,79,pun,79,a,espresso,coffee,9,1
453,81,pun,1,b,line,driver,9,1
465,83,pun,3,b,sillier,eyelashes,9,1
477,85,pun,5,b,closing,men's,9,1
489,87,pun,7,b,purchase,store,9,1
501,89,pun,9,b,mass,disruption,9,1
513,91,pun,11,b,wicked,hit,9,1
525,93,pun,13,b,world,traveler,9,1
537,96,pun,16,b,blue,prize,9,1
549,99,pun,19,b,salvation,novel,9,1
561,101,pun,21,b,bail,blind,9,1
573,102,pun,22,b,spur,father,9,1
585,104,pun,24,b,pock,faces,9,1
597,106,pun,26,b,habit,guess,9,1
609,108,pun,28,b,holmes,current,9,1
621,110,pun,30,b,temper,espresso,9,1
633,113,pun,33,b,twist,novel,9,1
645,115,pun,35,b,leaving,retire,9,1
657,116,pun,36,b,lambs,the,9,1
669,118,pun,38,b,magnet,people,9,1
681,120,pun,40,b,alcohol,aa,9,1
693,122,pun,42,b,aching,sings,9,1
705,125,pun,45,b,future,bankrupt,9,1
717,127,pun,47,b,how's,going,9,1
729,130,pun,50,b,guarding,scarecrows,9,1
741,133,pun,53,b,lot,sign,9,1
753,135,pun,55,b,crack,dawn,9,1
765,138,pun,58,b,traumatic,actor,9,1
777,139,pun,59,b,traumatic,fired,9,1
789,141,pun,61,b,doubling,capital,9,1
801,143,pun,63,b,bridge,problem,9,1
813,145,pun,65,b,resolution,1st,9,1
825,146,pun,66,b,pants,traveling,9,1
837,148,pun,68,b,minds,criminal,9,1
849,150,pun,70,b,attitude,requires,9,1
861,154,pun,74,b,cream,brand,9,1
873,156,pun,76,b,offer,puzo's,9,1
885,158,pun,78,b,pays,class,9,1
897,160,pun,80,b,sense,perfume,9,1
909,162,nonpun,2,a,tooth,time,9,1
921,166,nonpun,6,a,ambiance,hotel,9,1
933,168,nonpun,8,a,reword,told,9,1
945,172,nonpun,12,a,spatial,paper,9,1
957,176,nonpun,16,a,bloom,apple,9,1
969,181,nonpun,21,a,braille,fingertips,9,1
981,184,nonpun,24,a,epoch,peace,9,1
993,187,nonpun,27,a,screaming,man,9,1
1005,190,nonpun,30,a,tamper,press,9,1
1017,193,nonpun,33,a,tryst,go,9,1
1029,196,nonpun,36,a,yams,people,9,1
1041,200,nonpun,40,a,alkaline,tried,9,1
1053,202,nonpun,42,a,aiken,clay,9,1
1065,204,nonpun,44,a,auntie,betty,9,1
1077,208,nonpun,48,a,eire,republic,9,1
1089,211,nonpun,51,a,bean,black,9,1
1101,214,nonpun,54,a,pest,rats,9,1
1113,217,nonpun,57,a,decade,time,9,1
1125,222,nonpun,62,a,prism,used,9,1
1137,225,nonpun,65,a,revolution,people,9,1
1149,228,nonpun,68,a,mimes,very,9,1
1161,232,nonpun,72,a,necks,wore,9,1
1173,235,nonpun,75,a,seize,arm,9,1
1185,237,nonpun,77,a,source,money,9,1
1197,241,nonpun,1,b,line,blue,9,1
1209,245,nonpun,5,b,closing,chairman,9,1
1221,248,nonpun,8,b,reward,gave,9,1
1233,251,nonpun,11,b,wicked,child,9,1
1245,254,nonpun,14,b,scissors,hair,9,1
1257,258,nonpun,18,b,feelings,daughter's,9,1
1269,262,nonpun,22,b,spur,called,9,1
1281,264,nonpun,24,b,pock,marks,9,1
1293,268,nonpun,28,b,holmes,books,9,1
1305,272,nonpun,32,b,liable,damages,9,1
1317,276,nonpun,36,b,lambs,family,9,1
1329,279,nonpun,39,b,raving,mad,9,1
1341,282,nonpun,42,b,aching,back,9,1
1353,284,nonpun,44,b,ante,upped,9,1
1365,289,nonpun,49,b,help,gave,9,1
1377,292,nonpun,52,b,order,newspapers,9,1
1389,296,nonpun,56,b,lag,hear,9,1
1401,298,nonpun,58,b,traumatic,very,9,1
1413,302,nonpun,62,b,prison,robbing,9,1
1425,305,nonpun,65,b,resolution,quit,9,1
1437,308,nonpun,68,b,minds,alike,9,1
1449,312,nonpun,72,b,next,trouble,9,1
1461,316,nonpun,76,b,offer,very,9,1
1473,318,nonpun,78,b,pays,weeks,9,1
10,3,pun,3,a,cilia,handlebar,10,1
22,4,pun,4,a,heir,father,10,1
34,6,pun,6,a,ambiance,new,10,1
46,9,pun,9,a,math,pistol,10,1
58,10,pun,10,a,stealer,stainless,10,1
70,12,pun,12,a,spatial,lovable,10,1
82,14,pun,14,a,caesars,run,10,1
94,18,pun,18,a,fillings,kind,10,1
106,20,pun,20,a,orifice,like,10,1
118,22,pun,22,a,sperm,contributes,10,1
130,23,pun,23,a,grime,children,10,1
142,26,pun,26,a,hobbit,keep,10,1
154,27,pun,27,a,screaming,i've,10,1
166,29,pun,29,a,kant,just,10,1
178,31,pun,31,a,latte,work,10,1
190,34,pun,34,a,propane,talk,10,1
202,36,pun,36,a,yams,blockbuster,10,1
214,37,pun,37,a,tolkien,rings,10,1
226,39,pun,39,a,raven,poe,10,1
238,41,pun,41,a,shave,real,10,1
250,44,pun,44,a,auntie,married,10,1
262,46,pun,46,a,till,like,10,1
274,49,pun,49,a,alp,people,10,1
286,52,pun,52,a,odor,sign,10,1
298,54,pun,54,a,pest,behavior,10,1
310,57,pun,57,a,decade,years,10,1
322,59,pun,59,a,grammatic,english,10,1
334,60,pun,60,a,hosta,nursery,10,1
346,62,pun,62,a,prism,three,10,1
358,64,pun,64,a,thief,commander,10,1
370,66,pun,66,a,plants,flora,10,1
382,68,pun,68,a,mimes,new,10,1
394,69,pun,69,a,glittering,end,10,1
406,73,pun,73,a,digestion,villain,10,1
418,74,pun,74,a,ream,buy,10,1
430,77,pun,77,a,source,crop,10,1
442,79,pun,79,a,espresso,really,10,1
454,81,pun,1,b,line,refused,10,1
466,83,pun,3,b,sillier,even,10,1
478,85,pun,5,b,closing,wear,10,1
490,87,pun,7,b,purchase,bird,10,1
502,90,pun,10,b,steeler,thief,10,1
514,91,pun,11,b,wicked,basket,10,1
526,94,pun,14,b,scissors,young,10,1
538,96,pun,16,b,blue,ribbon,10,1
550,99,pun,19,b,salvation,ivan,10,1
562,101,pun,21,b,bail,under,10,1
574,102,pun,22,b,spur,chooses,10,1
586,104,pun,24,b,pock,full,10,1
598,106,pun,26,b,habit,just,10,1
610,108,pun,28,b,holmes,electrifying,10,1
622,110,pun,30,b,temper,lose,10,1
634,113,pun,33,b,twist,unexpected,10,1
646,115,pun,35,b,leaving,spring,10,1
658,116,pun,36,b,lambs,silence,10,1
670,118,pun,38,b,magnet,strongly,10,1
682,120,pun,40,b,alcohol,meetings,10,1
694,123,pun,43,b,irritation,neighbor's,10,1
706,125,pun,45,b,future,gardener,10,1
718,128,pun,48,b,fire,people,10,1
730,130,pun,50,b,guarding,patch,10,1
742,133,pun,53,b,lot,please,10,1
754,136,pun,56,b,lag,planes,10,1
766,138,pun,58,b,traumatic,quite,10,1
778,139,pun,59,b,traumatic,post,10,1
790,142,pun,62,b,prison,optical,10,1
802,143,pun,63,b,bridge,kitchen,10,1
814,145,pun,65,b,resolution,causing,10,1
826,147,pun,67,b,insider,dentist,10,1
838,149,pun,69,b,littering,tinker,10,1
850,150,pun,70,b,attitude,good,10,1
862,154,pun,74,b,cream,name,10,1
874,156,pun,76,b,offer,books,10,1
886,158,pun,78,b,pays,careful,10,1
898,160,pun,80,b,sense,obviously,10,1
910,163,nonpun,3,a,cilia,hairlike,10,1
922,166,nonpun,6,a,ambiance,warmth,10,1
934,169,nonpun,9,a,math,exam,10,1
946,173,nonpun,13,a,whirled,dancers,10,1
958,176,nonpun,16,a,bloom,tree,10,1
970,182,nonpun,22,a,sperm,decided,10,1
982,184,nonpun,24,a,epoch,cooperation,10,1
994,187,nonpun,27,a,screaming,pulled,10,1
1006,190,nonpun,30,a,tamper,coffee,10,1
1018,193,nonpun,33,a,tryst,away,10,1
1030,196,nonpun,36,a,yams,eat,10,1
1042,200,nonpun,40,a,alkaline,out,10,1
1054,202,nonpun,42,a,aiken,rose,10,1
1066,204,nonpun,44,a,auntie,mother's,10,1
1078,208,nonpun,48,a,eire,ireland,10,1
1090,211,nonpun,51,a,bean,beans,10,1
1102,214,nonpun,54,a,pest,mice,10,1
1114,218,nonpun,58,a,dramatic,written,10,1
1126,222,nonpun,62,a,prism,reflect,10,1
1138,225,nonpun,65,a,revolution,worked,10,1
1150,228,nonpun,68,a,mimes,skilled,10,1
1162,232,nonpun,72,a,necks,scarf,10,1
1174,235,nonpun,75,a,seize,run,10,1
1186,238,nonpun,78,a,paste,used,10,1
1198,241,nonpun,1,b,line,lines,10,1
1210,245,nonpun,5,b,closing,made,10,1
1222,248,nonpun,8,b,reward,working,10,1
1234,251,nonpun,11,b,wicked,parents,10,1
1246,255,nonpun,15,b,lunch,sandwich,10,1
1258,259,nonpun,19,b,salvation,minister,10,1
1270,262,nonpun,22,b,spur,workers,10,1
1282,265,nonpun,25,b,bones,give,10,1
1294,269,nonpun,29,b,can't,remember,10,1
1306,272,nonpun,32,b,liable,cause,10,1
1318,276,nonpun,36,b,lambs,roast,10,1
1330,279,nonpun,39,b,raving,man,10,1
1342,282,nonpun,42,b,aching,sitting,10,1
1354,285,nonpun,45,b,future,knows,10,1
1366,289,nonpun,49,b,help,friend,10,1
1378,292,nonpun,52,b,order,dates,10,1
1390,296,nonpun,56,b,lag,news,10,1
1402,298,nonpun,58,b,traumatic,experience,10,1
1414,302,nonpun,62,b,prison,bank,10,1
1426,305,nonpun,65,b,resolution,smoking,10,1
1438,309,nonpun,69,b,littering,caught,10,1
